cycle number,time/s,Ecell/V,I/mA,Q charge/mA.h
2.0,288705.2128505502,3.1601806,0.87987632,0.001802468782299095
2.0,288705.5628505864,3.1651821,0.87993538,0.001888021285401451
2.0,288705.9268506244,3.1703019,0.87999451,0.001976995858185822
2.0,288706.298850663,3.175343,0.87987632,0.002067925689717134
2.0,288706.672850702,3.1803446,0.88003385,0.00215934520572424
2.0,288707.0588507426,3.1853464,0.88007325,0.002253697380489774
2.0,288707.4508507838,3.1903479,0.88001418,0.002349516530036927
2.0,288707.8428508244,3.1953495,0.88001418,0.002445335493385792
2.0,288708.2568508675,3.2003512,0.87981725,0.002546531992885802
2.0,288708.6568509091,3.2053528,0.87989604,0.002644306269784769
2.0,288709.0808509532,3.2103939,0.88003385,0.002747946016788483
2.0,288709.5128509989,3.2154348,0.88001418,0.002853541350927618
2.0,288709.940851043,3.2205153,0.87989604,0.002958159394926496
2.0,288710.3768510886,3.2255561,0.88001418,0.003064733058545325
2.0,288710.8248511357,3.2305579,0.87995511,0.003174239960577754
2.0,288711.2768511828,3.2356777,0.88001418,0.003284723463654519
2.0,288711.7408512309,3.2406793,0.87997478,0.003398140303658116
2.0,288712.1868512775,3.2457204,0.88007325,0.003507157794998753
2.0,288712.6568513263,3.2507219,0.88011265,0.003622042681839732
2.0,288713.1248513754,3.2557235,0.87991571,0.003736437917186155
2.0,288713.5988514246,3.2607253,0.87993538,0.003852299022012288
2.0,288714.0768514751,3.2657661,0.87983698,0.003969138577183089
2.0,288714.5668515256,3.2708859,0.87997478,0.004088911797503631
2.0,288715.056851577,3.2759271,0.87999451,0.004208685400585335
2.0,288715.5548516288,3.280968,0.87997478,0.004330413442055386
2.0,288716.0508516803,3.2859697,0.87997478,0.004451653079125618
2.0,288716.5508517325,3.2909713,0.87993538,0.004573870159354477
2.0,288717.064851786,3.2959728,0.87997478,0.004699509046740004
2.0,288717.5728518395,3.3009746,0.87997478,0.004823682020439044
2.0,288718.104851895,3.3060155,0.87989604,0.004953722258541321
2.0,288718.6368519505,3.311017,0.87993538,0.005083760757181382
2.0,288719.1768520065,3.3160582,0.87997478,0.0052157549961408
2.0,288719.7388520651,3.3210597,0.87993538,0.005353126442829769
2.0,288720.302852124,3.3261795,0.88005358,0.005490986950496834
2.0,288720.8988521863,3.3312206,0.87989604,0.005636670222348639
2.0,288721.4988522488,3.3363011,0.88001418,0.005783331440786522
2.0,288722.1308523146,3.341342,0.88001418,0.005937814088397557
2.0,288722.7768523823,3.3463831,0.87987632,0.006095718564920956
2.0,288723.4428524515,3.3513846,0.87997478,0.006258512534466056
2.0,288724.1508525256,3.3563862,0.87997478,0.006431572372946475
2.0,288724.8908526022,3.361388,0.88001418,0.006612453826831447
2.0,288725.6868526856,3.3663895,0.87993538,0.006807025243573719
2.0,288726.5248527732,3.3713911,0.88011265,0.007011862999962436
2.0,288727.4388528683,3.3763928,0.87993538,0.007235276973644893
2.0,288728.424852971,3.3814337,0.87999451,0.007476290246347586
2.0,288729.5108530847,3.3864355,0.87995511,0.007741745830542512
2.0,288730.71285321,3.3914371,0.88003385,0.008035558170908027
2.0,288732.0428533489,3.3964386,0.87999451,0.008360656633045938
2.0,288733.4968535004,3.4014797,0.87989604,0.008716065556704998
2.0,288735.132853671,3.4064813,0.87983698,0.009115962270398934
2.0,288736.9048538557,3.411483,0.88009292,0.009549103548394307
2.0,288738.9068540644,3.4164846,0.87997478,0.01003846171882417
2.0,288741.0768542914,3.4214861,0.88007325,0.01056888835479816
2.0,288743.4228545353,3.4264879,0.87995511,0.0111423353682624
2.0,288745.968854801,3.4314895,0.87999451,0.01176466690550248
2.0,288748.6568550814,3.4364913,0.87997478,0.01242170964250962
2.0,288751.6168553904,3.4415321,0.87995511,0.0131452408733964
2.0,288754.7348557152,3.4465337,0.88001418,0.01390738866938485
2.0,288758.1348560704,3.4515355,0.87989604,0.01473846980429358
2.0,288761.6828564405,3.456537,0.87999451,0.01560572875287798
2.0,288765.6828568578,3.4615388,0.87999451,0.0165834731301003
2.0,288769.9168572994,3.4665403,0.88001418,0.01761841162390179
2.0,288774.6808577962,3.4715419,0.88003385,0.01878290329737796
2.0,288779.9408583445,3.4765437,0.87987632,0.02006863328443633
2.0,288786.2608590042,3.4815452,0.88003385,0.02161346229990324
2.0,288794.0608598175,3.4865468,0.88003385,0.02352005583163765
2.0,288805.6768610291,3.4915485,0.87993538,0.02635941496418583
2.0,288835.6768641584,3.4963531,0.87993538,0.03369247064640125
2.0,288865.6768672876,3.4975741,0.87993538,0.04102552349713114
2.0,288895.6768704169,3.497889,0.88005358,0.04835858913868667
2.0,288925.6768735461,3.497771,0.87991571,0.05569164907611079
2.0,288955.6768766753,3.4976921,0.88001418,0.0630246871998575
2.0,288985.6768798046,3.4975348,0.88003385,0.07035773197541634
2.0,289015.6768829338,3.4973378,0.88001418,0.07769076843665705
2.0,289045.6768860631,3.4972589,0.87987632,0.08502377690348359
2.0,289075.6768891923,3.4971802,0.88005358,0.09235678331527444
2.0,289105.6768923216,3.4973378,0.87993538,0.09968978008740476
2.0,289135.6768954508,3.4973378,0.88003385,0.1070227716294262
2.0,289165.67689858,3.4973772,0.87991571,0.114355767665671
2.0,289195.6769017093,3.4975741,0.87997478,0.1216887581567301
2.0,289225.6769048385,3.4978104,0.87989604,0.1290217676056425
2.0,289255.6769079678,3.4980466,0.88003385,0.1363548046574328
2.0,289285.676911097,3.4983222,0.87991571,0.1436878557787339
2.0,289315.6769142263,3.4987555,0.88003385,0.1510209075466461
2.0,289345.6769173555,3.498913,0.87997478,0.1583539613909854
2.0,289375.6769204848,3.4993463,0.87999451,0.1656870122287009
2.0,289405.676923614,3.4997008,0.87999451,0.1730200529029303
2.0,289435.6769267432,3.5000157,0.87991571,0.1803530983016226
2.0,289465.6769298725,3.5004489,0.88009292,0.1876861348411772
2.0,289495.6769330017,3.5009611,0.87989604,0.1950191825370987
2.0,289525.676936131,3.5013549,0.87997478,0.2023522226973706
2.0,289555.6769392602,3.5017881,0.87999451,0.2096852518528038
2.0,289585.6769423895,3.5023,0.87993538,0.2170182772538728
2.0,289615.6769455187,3.5027726,0.87999451,0.2243512936827209
2.0,289645.6769486479,3.503324,0.88005358,0.2316843144442969
2.0,289675.6769517772,3.5037179,0.87993538,0.239017334046993
2.0,289705.6769549064,3.5043085,0.88007325,0.2463503708723188
2.0,289735.6769580357,3.5048206,0.87997478,0.2536834127043022
2.0,289765.6769611649,3.5053325,0.87993538,0.261016457139949
2.0,289795.6769642942,3.5058444,0.87995511,0.2683495060287582
2.0,289825.6769674234,3.5063565,0.88007325,0.2756825518785583
2.0,289855.6769705527,3.5069077,0.88003385,0.2830156030537354
2.0,289885.6769736819,3.5073016,0.87989604,0.2903486406737235
2.0,289915.6769768111,3.5078924,0.88003385,0.2976816812367571
2.0,289945.6769799404,3.5084043,0.87993538,0.3050147086293167
2.0,289975.6769830696,3.5089951,0.87991571,0.3123477415783869
2.0,290005.6769861989,3.5095072,0.88005358,0.3196807769241597
2.0,290035.6769893281,3.5099797,0.87995511,0.3270138270051611
2.0,290065.6769924574,3.5105705,0.87987632,0.3343468704570333
2.0,290095.6769955866,3.5111217,0.87999451,0.341679889883995
2.0,290125.6769987158,3.5117519,0.87985665,0.3490128794662157
2.0,290155.6770018451,3.5121851,0.87991571,0.3563458580007486
2.0,290185.6770049743,3.5128546,0.87999451,0.3636788318186004
2.0,290215.6770081036,3.513406,0.88003385,0.3710118263134691
2.0,290245.6770112328,3.5139968,0.88007325,0.3783448141136765
2.0,290275.6770143621,3.5145481,0.87993538,0.385677798620363
2.0,290305.6770174913,3.5151782,0.88005358,0.3930108057388993
2.0,290335.6770206206,3.5156901,0.87991571,0.400343825187683
2.0,290365.6770237498,3.5163202,0.87987632,0.407676856539448
2.0,290395.677026879,3.5169899,0.87999451,0.415009892902043
2.0,290425.6770300083,3.5175412,0.87997478,0.422342919528981
2.0,290455.6770331375,3.5181713,0.87997478,0.4296759654866986
2.0,290485.6770362668,3.5186045,0.87987632,0.4370090232258703
2.0,290515.677039396,3.5193133,0.87993538,0.444342067685392
2.0,290545.6770425253,3.5198648,0.87983698,0.4516751023504136
2.0,290575.6770456545,3.5204949,0.87997478,0.459008139532705
2.0,290605.6770487837,3.5211644,0.88001418,0.4663411721653738
2.0,290635.677051913,3.5216763,0.87997478,0.4736742016804548
2.0,290665.6770550422,3.5223064,0.87997478,0.4810072259544994
2.0,290695.6770581715,3.5228972,0.88003385,0.4883402472095356
2.0,290725.6770613007,3.5235667,0.87995511,0.4956732662439345
2.0,290755.67706443,3.5241575,0.87995511,0.5030062792812783
2.0,290785.6770675592,3.5247877,0.88005358,0.5103393036083379
2.0,290815.6770706885,3.5254178,0.87993538,0.5176723477159274
2.0,290845.6770738177,3.5260873,0.87995511,0.5250053726902604
2.0,290875.6770769469,3.5266781,0.87997478,0.5323384021625585
2.0,290905.6770800762,3.5273082,0.87993538,0.5396714366860853
2.0,290935.6770832054,3.5279384,0.87991571,0.5470044789556993
2.0,290965.6770863347,3.5286865,0.88001418,0.5543375039931138
2.0,290995.6770894639,3.529238,0.87991571,0.5616705270749661
2.0,291025.6770925932,3.5298285,0.87995511,0.5690035554425252
2.0,291055.6770957224,3.5305376,0.87987632,0.5763366000858943
2.0,291085.6770988517,3.5311677,0.87997478,0.583669618244999
2.0,291115.6771019809,3.531719,0.87999451,0.591002656291657
2.0,291145.6771051101,3.5323884,0.87989604,0.5983356874677539
2.0,291175.6771082394,3.5330582,0.87995511,0.605668723380963
2.0,291205.6771113686,3.5337276,0.88001418,0.6130017570537991
2.0,291235.6771144979,3.5343578,0.87997478,0.6203347874749038
2.0,291265.6771176271,3.5350273,0.87997478,0.6276678153906596
2.0,291295.6771207564,3.5356181,0.87989604,0.6350008364911873
2.0,291325.6771238856,3.5363662,0.88005358,0.6423338568154308
2.0,291355.6771270148,3.536957,0.87995511,0.6496668746136625
2.0,291385.6771301441,3.5375872,0.87999451,0.6569998909774752
2.0,291415.6771332733,3.5383353,0.87997478,0.6643328914134369
2.0,291445.6771364026,3.5390048,0.87997478,0.6716659082383247
2.0,291475.6771395318,3.5397532,0.88001418,0.6789989346361821
2.0,291505.6771426611,3.540344,0.88001418,0.6863319753632942
2.0,291535.6771457903,3.5409741,0.87989604,0.6936650154758823
2.0,291565.6771489196,3.5418406,0.87989604,0.7009980567281775
2.0,291595.6771520488,3.5424707,0.87999451,0.7083310882447493
2.0,291625.677155178,3.5431006,0.87999451,0.7156641098593671
2.0,291655.6771583073,3.5439277,0.87997478,0.722997126944065
2.0,291685.6771614365,3.5444791,0.87993538,0.7303301559210816
2.0,291715.6771645658,3.5453062,0.87991571,0.7376631798653801
2.0,291745.677167695,3.5459757,0.88001418,0.7449962110198206
2.0,291775.6771708243,3.5466845,0.87993538,0.7523292407549089
2.0,291805.6771739535,3.5473936,0.87989604,0.7596622866702741
2.0,291835.6771770827,3.5481417,0.87989604,0.7669953163921832
2.0,291865.677180212,3.5488505,0.88005358,0.7743283238940105
2.0,291895.6771833412,3.5495989,0.87991571,0.7816613486482036
2.0,291925.6771864705,3.5503078,0.87999451,0.7889943599450918
2.0,291955.6771895997,3.5510561,0.88007325,0.7963273809925052
2.0,291985.677192729,3.551765,0.87985665,0.8036604089838266
2.0,292015.6771958582,3.5525527,0.88001418,0.8109934322642949
2.0,292045.6771989875,3.5533009,0.87995511,0.8183264547981487
2.0,292075.6772021167,3.5540886,0.87995511,0.8256594578492641
2.0,292105.6772052459,3.5547187,0.87993538,0.8329924680418438
2.0,292135.6772083752,3.5554669,0.87991571,0.8403254821521374
2.0,292165.6772115044,3.5561759,0.87993538,0.8476585117786128
2.0,292195.6772146337,3.5570424,0.88003385,0.8549915363690256
2.0,292225.6772177629,3.5576725,0.87987632,0.862324558007419
2.0,292255.6772208922,3.5585783,0.87993538,0.8696575995555851
2.0,292285.6772240214,3.5592871,0.87995511,0.8769906369470225
2.0,292315.6772271506,3.5599566,0.87993538,0.8843236901583605
2.0,292345.6772302799,3.5607443,0.87997478,0.8916567308436831
2.0,292375.6772334091,3.5614924,0.88003385,0.8989897579858038
2.0,292405.6772365384,3.5622408,0.87985665,0.9063227877084084
2.0,292435.6772396676,3.562989,0.87999451,0.91365582669629
2.0,292465.6772427969,3.5636587,0.87989604,0.9209888753002552
2.0,292495.6772459261,3.5645645,0.87989604,0.9283219267604088
2.0,292525.6772490554,3.5653915,0.88003385,0.9356549811431768
2.0,292555.6772521846,3.566179,0.87991571,0.9429880255476636
2.0,292585.6772553138,3.5669274,0.87985665,0.9503210719963578
2.0,292615.6772584431,3.5675969,0.87993538,0.9576541098256908
2.0,292645.6772615723,3.568424,0.87999451,0.9649871660669976
2.0,292675.6772647016,3.5692511,0.87997478,0.9723202333919873
2.0,292705.6772678308,3.5700779,0.88005358,0.9796533036478032
2.0,292735.6772709601,3.5708263,0.87995511,0.986986350501842
2.0,292765.6772740893,3.5715744,0.88019139,0.9943193891409372
2.0,292795.6772772186,3.5725591,0.88003385,1.001652427735031
2.0,292825.6772803478,3.5732679,0.87993538,1.008985465224915
2.0,292855.677283477,3.5740557,0.87993538,1.016318500807948
2.0,292885.6772866063,3.5748041,0.87989604,1.023651553272638
2.0,292915.6772897355,3.5758278,0.87995511,1.030984600674543
2.0,292945.6772928648,3.5765369,0.87991571,1.038317664114303
2.0,292975.677295994,3.5774426,0.88001418,1.045650708078543
2.0,293005.6772991233,3.5782697,0.88003385,1.052983754090236
2.0,293035.6773022525,3.5790179,0.88003385,1.060316810013122
2.0,293065.6773053817,3.5800025,0.87997478,1.067649872499671
2.0,293095.677308511,3.5807507,0.87993538,1.074982924452457
2.0,293125.6773116402,3.5815778,0.87995511,1.082315957216554
2.0,293155.6773147695,3.5824835,0.88017172,1.089648986032075
2.0,293185.6773178987,3.5834289,0.87993538,1.096982019025584
2.0,293215.677321028,3.5842953,0.87999451,1.10431505933894
2.0,293245.6773241572,3.5850041,0.87995511,1.111648122953375
2.0,293275.6773272865,3.5859888,0.87999451,1.118981172334485
2.0,293305.6773304157,3.5868945,0.87993538,1.126314230303897
2.0,293335.6773335449,3.5877609,0.87989604,1.133647297759851
2.0,293365.6773366742,3.5886273,0.88005358,1.140980380944278
2.0,293395.6773398034,3.5895331,0.87985665,1.148313427131076
2.0,293425.6773429327,3.5905178,0.87979758,1.15564647016512
2.0,293455.6773460619,3.5914629,0.87989604,1.162979512379765
2.0,293485.6773491912,3.5923293,0.88005358,1.170312554136647
2.0,293515.6773523204,3.5932353,0.87997478,1.177645603144168
2.0,293545.6773554496,3.594141,0.87997478,1.184978652547697
2.0,293575.6773585789,3.5950074,0.88005358,1.192311712988681
2.0,293605.6773617081,3.5959921,0.87991571,1.199644776427083
2.0,293635.6773648374,3.5969372,0.88001418,1.20697783674048
2.0,293665.6773679666,3.5980005,0.87997478,1.214310905583169
2.0,293695.6773710959,3.5989063,0.87999451,1.221643966977463
2.0,293725.6773742251,3.5997727,0.87999451,1.228977031696471
2.0,293755.6773773544,3.6007967,0.87993538,1.236310092006855
2.0,293785.6773804836,3.6017814,0.88003385,1.243643160304758
2.0,293815.6773836128,3.6027658,0.87999451,1.250976232838498
2.0,293845.6773867421,3.6038685,0.87995511,1.258309324077003
2.0,293875.6773898713,3.6047349,0.87995511,1.265642397646241
2.0,293905.6773930006,3.6058378,0.88001418,1.272975469763312
2.0,293935.6773961298,3.6067436,0.87995511,1.280308533006144
2.0,293965.6773992591,3.6078069,0.87993538,1.287641593448751
2.0,293995.6774023883,3.6089489,0.87993538,1.294974649437599
2.0,294025.6774055175,3.6099336,0.87991571,1.302307708543009
2.0,294055.6774086468,3.6110363,0.88007325,1.309640724064508
2.0,294085.677411776,3.6120996,0.87997478,1.316973730234603
2.0,294115.6774149053,3.6133204,0.88005358,1.324306735265983
2.0,294145.6774180345,3.614305,0.87983698,1.33163973960542
2.0,294175.6774211638,3.6154866,0.87997478,1.338972728094524
2.0,294205.677424293,3.6166286,0.87993538,1.346305717819035
2.0,294235.6774274223,3.6177707,0.88007325,1.353638731262253
2.0,294265.6774305515,3.6188734,0.87995511,1.360971776434017
2.0,294295.6774336807,3.6201336,0.87993538,1.368304837892154
2.0,294325.67743681,3.621197,0.87997478,1.375637902427448
2.0,294355.6774399392,3.6224179,0.87993538,1.38297095651504
2.0,294385.6774430685,3.6236782,0.87991571,1.390304009431865
2.0,294415.6774461977,3.6248202,0.87993538,1.397637058967219
2.0,294445.677449327,3.6258836,0.87989604,1.4049701159964
2.0,294475.6774524562,3.6273015,0.87993538,1.412303194269902
2.0,294505.6774555855,3.6285222,0.88001418,1.41963624745008
2.0,294535.6774587147,3.629822,0.87995511,1.426969298033548
2.0,294565.6774618439,3.6310427,0.87997478,1.434302352631853
2.0,294595.6774649732,3.6324999,0.87995511,1.441635419452058
2.0,294625.6774681024,3.6336815,0.87993538,1.448968481687307
2.0,294655.6774712317,3.6350598,0.87985665,1.456301542292767
2.0,294685.6774743609,3.6363988,0.88001418,1.463634571086897
2.0,294715.6774774902,3.637738,0.88003385,1.470967555429339
2.0,294745.6774806194,3.6393526,0.88001418,1.478300521601869
2.0,294775.6774837486,3.6406522,0.87989604,1.485633511807521
2.0,294805.6774868779,3.6421487,0.87999451,1.492966509965824
2.0,294835.6774900071,3.6436846,0.87997478,1.500299496386945
2.0,294865.6774931364,3.6450632,0.88003385,1.507632490115397
2.0,294895.6774962656,3.6466777,0.87991571,1.514965515790217
2.0,294925.6774993949,3.6482136,0.87999451,1.522298586712976
2.0,294955.6775025241,3.6498284,0.87999451,1.529631634639899
2.0,294985.6775056534,3.6515219,0.87991571,1.536964687949518
2.0,295015.6775087826,3.6530578,0.87993538,1.544297738741702
2.0,295045.6775119118,3.6547513,0.88015205,1.551630788551039
2.0,295075.6775150411,3.6565235,0.88001418,1.558963838831683
2.0,295105.6775181703,3.6581776,0.87993538,1.566296897722151
2.0,295135.6775212996,3.6599498,0.87987632,1.573629939062363
2.0,295165.6775244288,3.6618402,0.87995511,1.580962981312341
2.0,295195.6775275581,3.6637306,0.87991571,1.588296017215152
2.0,295225.6775306873,3.6654634,0.87981725,1.595629056432512
2.0,295255.6775338165,3.6675901,0.88001418,1.602962097663614
2.0,295285.6775369458,3.6695592,0.87987632,1.610295128205518
2.0,295315.677540075,3.6715679,0.87997478,1.617628156319856
2.0,295345.6775432043,3.6737339,0.87991571,1.624961186217367
2.0,295375.6775463335,3.6758606,0.88007325,1.63229423887011
2.0,295405.6775494628,3.6781447,0.87991571,1.639627294159597
2.0,295435.677552592,3.6803503,0.87997478,1.646960368319617
2.0,295465.6775557213,3.6827526,0.87999451,1.654293449503978
2.0,295495.6775588505,3.6852336,0.88007325,1.661626515516109
2.0,295525.6775619797,3.6877148,0.87999451,1.668959562970664
2.0,295555.677565109,3.6903534,0.87997478,1.67629260688328
2.0,295585.6775682382,3.6931496,0.87987632,1.683625644295546
2.0,295615.6775713675,3.6959853,0.87983698,1.69095869017591
2.0,295645.6775744967,3.6991358,0.87995511,1.698291726341214
2.0,295675.677577626,3.7022471,0.87995511,1.705624773064255
2.0,295705.6775807552,3.7057521,0.87983698,1.712957809254825
2.0,295735.6775838844,3.7094541,0.87993538,1.720290845213069
2.0,295765.6775870137,3.7135105,0.87995511,1.727623911868863
2.0,295795.6775901429,3.7180791,0.87995511,1.734956975494623
2.0,295825.2555932282,3.7230806,0.87995511,1.742186889013846
2.0,295851.7435959913,3.7280822,0.87997478,1.748661486665739
2.0,295875.7495984952,3.733084,0.87993538,1.75452939452423
2.0,295896.7516006858,3.7380855,0.88003385,1.759663008409175
2.0,295915.5856026504,3.7430873,0.87995511,1.764266675103704
2.0,295932.7196044375,3.7480888,0.87999451,1.768454820551938
2.0,295948.0896060411,3.7530904,0.88007325,1.772211778154373
2.0,295962.0476074964,3.7580922,0.87999451,1.775623597372075
2.0,295974.7996088266,3.7630937,0.88009292,1.778740620778203
2.0,295986.4776100451,3.7680953,0.87989604,1.781595126346747
2.0,295997.1976111634,3.773097,0.88003385,1.784215461522838
2.0,296007.1636122027,3.7780986,0.87997478,1.786651490736637
2.0,296016.2856131541,3.7831001,0.87993538,1.788881220437951
2.0,296024.8276140457,3.7881413,0.87997478,1.790969183971451
2.0,296032.7896148758,3.7931428,0.88011265,1.792915378490918
2.0,296040.2636156557,3.7981839,0.87985665,1.794742279050118
2.0,296042.9116159314,3.800035,0.87993538,1.795389540854527
2.0,296042.9136159318,3.7999561,0.88007325,1.79539002978411
3.0,306850.4727432476,3.4386966,0.88001418,4.888967672983805e-07
3.0,306850.532743254,3.4437771,0.87993538,1.515451971027586e-05
3.0,306850.7727432791,3.4487786,0.87999451,7.381781031688055e-05
3.0,306851.5247433577,3.4537802,0.87991571,0.0002576316715280215
3.0,306853.3007435426,3.458782,0.87999451,0.0006917463782760832
3.0,306856.2827438538,3.4637835,0.88005358,0.001420646710362699
3.0,306860.6567443099,3.468785,0.87991571,0.002489799663060241
3.0,306866.3827449074,3.4737868,0.87993538,0.003889428352448676
3.0,306874.2107457239,3.4787884,0.87993538,0.00580285592450036
3.0,306886.0607469599,3.4837899,0.87991571,0.008699394240114424
3.0,306911.1467495766,3.4887917,0.88007325,0.01483126528339253
3.0,306941.1467527058,3.4912333,0.87995511,0.02216426347659694
3.0,306971.146755835,3.4924543,0.87995511,0.0294972774439719
3.0,307001.1467589643,3.49336,0.87997478,0.03683030067880948
3.0,307031.1467620935,3.4939115,0.87995511,0.04416330499907335
3.0,307061.1467652228,3.4943447,0.87997478,0.05149630577524503
3.0,307091.146768352,3.494699,0.87987632,0.05882930099073383
3.0,307121.1467714813,3.4948959,0.88003385,0.06616230749977958
3.0,307151.1467746105,3.4950929,0.87983698,0.07349531073649723
3.0,307181.1467777397,3.4952898,0.87989604,0.08082832041667566
3.0,307211.146780869,3.4956443,0.87997478,0.08816132357590727
3.0,307241.1467839982,3.4959199,0.87991571,0.09549433669096892
3.0,307271.1467871275,3.4962351,0.87995511,0.1028273621244232
3.0,307301.1467902567,3.4965894,0.87991571,0.1101603859728243
3.0,307331.146793386,3.496944,0.87997478,0.1174934249944819
3.0,307361.1467965152,3.4972589,0.87997478,0.1248264487863911
3.0,307391.1467996445,3.4975348,0.87991571,0.132159468627837
3.0,307421.1468027737,3.497889,0.88003385,0.1394924969059229
3.0,307451.1468059029,3.4982436,0.87991571,0.1468255158076352
3.0,307481.1468090322,3.4985192,0.87997478,0.1541585215949681
3.0,307511.1468121614,3.498913,0.87997478,0.1614915076326661
3.0,307541.1468152907,3.4993069,0.87997478,0.1688244980012377
3.0,307571.1468184199,3.4996614,0.87999451,0.1761574925297167
3.0,307601.1468215492,3.5000947,0.88005358,0.183490502527323
3.0,307631.1468246784,3.5004883,0.87991571,0.1908235103104843
3.0,307661.1468278077,3.5008821,0.87991571,0.1981565188306239
3.0,307691.1468309369,3.5013549,0.88011265,0.2054895306114355
3.0,307721.1468340661,3.5017092,0.87997478,0.2128225461552871
3.0,307751.1468371954,3.5022213,0.87993538,0.2201555445445908
3.0,307781.1468403246,3.5027332,0.88001418,0.2274885266222225
3.0,307811.1468434539,3.5031664,0.87973851,0.2348214823025465
3.0,307841.1468465831,3.5036783,0.87993538,0.2421544510669841
3.0,307871.1468497124,3.5041511,0.87991571,0.2494874193166693
3.0,307901.1468528416,3.504663,0.87995511,0.256820390892691
3.0,307931.1468559708,3.5051355,0.88001418,0.2641533531908856
3.0,307961.1468591001,3.5055294,0.88001418,0.2714863022176756
3.0,307991.1468622293,3.5059626,0.87997478,0.2788192736864421
3.0,308021.1468653586,3.5065534,0.87997478,0.2861522316426039
3.0,308051.1468684878,3.5070653,0.87989604,0.2934851793250773
3.0,308081.1468716171,3.5075378,0.87997478,0.3008181434614791
3.0,308111.1468747463,3.5080106,0.87995511,0.3081511123135686
3.0,308141.1468778756,3.5085225,0.88003385,0.315484087006251
3.0,308171.1468810048,3.5089951,0.88005358,0.3228170373355018
3.0,308201.146884134,3.5094676,0.88003385,0.330150002282295
3.0,308231.1468872633,3.5100191,0.87981725,0.3374829674368435
3.0,308261.1468903925,3.5104916,0.88003385,0.3448159435096714
3.0,308291.1468935218,3.5111217,0.87987632,0.3521489190463556
3.0,308321.146896651,3.5116339,0.87993538,0.3594819023273058
3.0,308351.1468997803,3.5121458,0.88001418,0.3668148875679241
3.0,308381.1469029095,3.5126576,0.87995511,0.3741478736706244
3.0,308411.1469060387,3.5131698,0.88003385,0.3814808465027809
3.0,308441.146909168,3.5137999,0.87995511,0.388813813722829
3.0,308471.1469122972,3.5143511,0.87987632,0.3961468032957779
3.0,308501.1469154265,3.5147843,0.87989604,0.4034797845534484
3.0,308531.1469185557,3.5154145,0.87983698,0.4108127600228455
3.0,308561.146921685,3.5159659,0.88005358,0.4181457335456875
3.0,308591.1469248142,3.5165172,0.87991571,0.4254786963370111
3.0,308621.1469279435,3.517108,0.87995511,0.4328116725493471
3.0,308651.1469310727,3.5176988,0.87991571,0.4401446534790264
3.0,308681.1469342019,3.51825,0.87991571,0.4474776409292221
3.0,308711.1469373312,3.5187228,0.87993538,0.4548106226344241
3.0,308741.1469404604,3.5193133,0.87995511,0.4621436033111148
3.0,308771.1469435897,3.5198255,0.87989604,0.4694765875994828
3.0,308801.1469467189,3.5204163,0.87995511,0.476809578035805
3.0,308831.1469498482,3.5210857,0.88005358,0.4841425609984332
3.0,308861.1469529774,3.521637,0.87993538,0.4914755416214797
3.0,308891.1469561066,3.5223064,0.87999451,0.4988085134368141
3.0,308921.1469592359,3.5227792,0.87999451,0.5061414939289622
3.0,308951.1469623651,3.5233305,0.87995511,0.5134744792439209
3.0,308981.1469654944,3.5240393,0.87997478,0.5208074876108103
3.0,309011.1469686236,3.5245514,0.87993538,0.5281404801366395
3.0,309041.1469717529,3.5252209,0.87995511,0.5354734678703215
3.0,309071.1469748821,3.5257328,0.87997478,0.5428064602538942
3.0,309101.1469780114,3.5264418,0.87993538,0.5501394564335544
3.0,309131.1469811406,3.5269144,0.87993538,0.5574724328668581
3.0,309161.1469842698,3.5277021,0.88003385,0.5648054070785973
3.0,309191.1469873991,3.5282927,0.88003385,0.5721383981513977
3.0,309221.1469905283,3.5287259,0.87985665,0.5794714023396703
3.0,309251.1469936576,3.5295923,0.88011265,0.5868043923278318
3.0,309281.1469967868,3.5301437,0.87997478,0.5941373803676168
3.0,309311.1469999161,3.5308919,0.88003385,0.60147035975592
3.0,309341.1470030453,3.531404,0.87987632,0.6088033417244421
3.0,309371.1470061745,3.5320342,0.87993538,0.616136320059763
3.0,309401.1470093038,3.5328612,0.88005358,0.6234693059540126
3.0,309431.147012433,3.5334125,0.87991571,0.6308022927472327
3.0,309461.1470155623,3.5341215,0.87991571,0.638135278031826
3.0,309491.1470186915,3.5347121,0.87995511,0.6454682844968967
3.0,309521.1470218208,3.5353422,0.87999451,0.6528012847913636
3.0,309551.14702495,3.5359724,0.87991571,0.6601342744304736
3.0,309581.1470280793,3.5366418,0.87993538,0.6674672602526346
3.0,309611.1470312085,3.5373113,0.87989604,0.6748002604375614
3.0,309641.1470343377,3.537981,0.87993538,0.68213325427562
3.0,309671.147037467,3.5386112,0.87997478,0.6894662370516526
3.0,309701.1470405962,3.5392017,0.87995511,0.6967992492380407
3.0,309731.1470437255,3.5400288,0.88005358,0.7041322452421652
3.0,309761.1470468547,3.5406196,0.87993538,0.7114652526372671
3.0,309791.147049984,3.5412498,0.87997478,0.7187982558288177
3.0,309821.1470531132,3.5418799,0.87991571,0.7261312532335852
3.0,309851.1470562425,3.542628,0.87999451,0.7334642509988283
3.0,309881.1470593717,3.5432975,0.88001418,0.7407972594650588
3.0,309911.1470625009,3.5439277,0.87993538,0.7481302668452927
3.0,309941.1470656302,3.5446367,0.87999451,0.7554632824656369
